station,variable,index,mic,p_value_perm,pearson_r,NL_statistic,sig_p010,sig_p005,sig_p001
Lüleburgaz,Winter,ENSO,0.056166609291964695,0.7222777222777222,0.06290854970953734,0.052209123665407364,False,False,False
Lüleburgaz,Spring,AO,0.10267718204853334,0.19880119880119881,-0.15085106435136056,0.07992113843259502,False,False,False
Lüleburgaz,Spring,NAO,0.052046626965936274,0.7192807192807192,-0.09743725393840803,0.04255260851087846,False,False,False
Lüleburgaz,Spring,PNA,0.0661639543065837,0.5284715284715285,0.026290701636646797,0.06547275331403651,False,False,False
Lüleburgaz,Spring,ENSO,0.04395462974967253,0.7862137862137862,-0.1387695855258657,0.02469763188265197,False,False,False
Lüleburgaz,Summer,AO,0.19810248830770325,0.012987012987012988,0.23932759052406516,0.14082479272164863,True,True,False
Lüleburgaz,Summer,NAO,0.16438436186929925,0.023976023976023976,0.29838266303470695,0.07535214826961578,True,True,False
Lüleburgaz,Summer,PNA,0.057074996906845046,0.7252747252747253,0.035872572395482825,0.05578815545657589,False,False,False
Lüleburgaz,Summer,ENSO,0.05370688664801604,0.7402597402597403,-0.09248412375877668,0.04515357350058732,False,False,False
Lüleburgaz,Autumn,AO,0.08328381303859805,0.3726273726273726,-0.20115873495787126,0.04281897638874696,False,False,False
Lüleburgaz,Autumn,NAO,0.06045584833139545,0.5754245754245755,-0.18229275960219699,0.027225198128011073,False,False,False
Lüleburgaz,Autumn,PNA,0.07445229015614696,0.46553446553446554,-0.051569794793145995,0.07179284642113977,False,False,False
Lüleburgaz,Autumn,ENSO,0.14444780582647612,0.056943056943056944,0.07461779817134331,0.1388799900225368,True,False,False
Lüleburgaz,Annual,AO,0.1353588484267375,0.0989010989010989,-0.3490836103376573,0.013499481420364168,True,False,False
Lüleburgaz,Annual,NAO,0.11981863678781086,0.12787212787212787,-0.28937349606096013,0.03608161656526836,False,False,False
Lüleburgaz,Annual,PNA,0.08354124755588571,0.35664335664335667,-0.04815190383147931,0.08122264171328968,False,False,False
Lüleburgaz,Annual,ENSO,0.11117215125550561,0.15184815184815184,-0.09214693508942443,0.10268109360913101,False,False,False
Lüleburgaz,Wheat,AO,0.15394454498724694,0.03896103896103896,-0.2759001117095947,0.0778236733458801,True,True,False
Lüleburgaz,Wheat,NAO,0.14444780582647615,0.06693306693306693,-0.3174637864500781,0.04366455011925535,True,False,False
Lüleburgaz,Wheat,PNA,0.04073416371774298,0.8511488511488512,-0.21071117100334447,-0.0036650338678576935,False,False,False
Lüleburgaz,Wheat,ENSO,0.056166609291964695,0.7292707292707292,-0.10265877278979232,0.04562778566125849,False,False,False
Lüleburgaz,Sunflower,AO,0.06933029939200946,0.4995004995004995,0.09311578199836233,0.060659750534842925,False,False,False
Lüleburgaz,Sunflower,NAO,0.11981863678781086,0.11188811188811189,0.14964600132695632,0.09742471107466345,False,False,False
Lüleburgaz,Sunflower,PNA,0.0407341637177431,0.8271728271728271,-0.019795668883697742,0.0403422952111901,False,False,False
Lüleburgaz,Sunflower,ENSO,0.03268166637820416,0.9240759240759241,-0.03926903951295955,0.031139608913933782,False,False,False
Uzunköprü,Jan,AO,0.1444478058264762,0.058941058941058944,-0.42785710351209455,-0.03861389519928299,True,False,False
Uzunköprü,Jan,NAO,0.12198427978177875,0.1038961038961039,-0.3575172240632436,-0.005834285720108773,False,False,False
Uzunköprü,Jan,PNA,0.0639555304686693,0.5794205794205795,0.2073158547861605,0.02097566682295291,False,False,False
Uzunköprü,Jan,ENSO,0.024393330528640893,0.991008991008991,0.0284191712873393,0.02358568123198176,False,False,False
Uzunköprü,Feb,AO,0.15394454498724694,0.03896103896103896,-0.448141864625778,-0.04688658584302219,True,True,False
Uzunköprü,Feb,NAO,0.11981863678781078,0.11688311688311688,-0.33751002414481235,0.005905620389578967,False,False,False
Uzunköprü,Feb,PNA,0.03406896539401063,0.9150849150849151,0.20526585377634454,-0.008065105332521028,False,False,False
Uzunköprü,Feb,ENSO,0.07445229015614707,0.43156843156843155,0.08602538355217937,0.0670519235408475,False,False,False
Uzunköprü,Mar,AO,0.05811145696704503,0.6193806193806194,-0.26976085314998344,-0.01465946092516189,False,False,False
Uzunköprü,Mar,NAO,0.09438884619897016,0.27472527472527475,-0.1426634458164808,0.0740359874267382,False,False,False
Uzunköprü,Mar,PNA,0.10817041659455093,0.19080919080919082,-0.02685687514045823,0.10744912485224077,False,False,False
